analyte,Chisq_overall,Chi Df_overall,Pr(>Chisq)_overall,DO_DenDF,DO_meansq,DO_NumDF,DO_p.value,DO_statistic,DO_sumsq,pH_DenDF,pH_meansq,pH_NumDF,pH_p.value,pH_statistic,pH_sumsq,pH:DO_DenDF,pH:DO_meansq,pH:DO_NumDF,pH:DO_p.value,pH:DO_statistic,pH:DO_sumsq,VIP_PLSDA_VIP_comp6AVG
X3189,0.5045616729150879,3,0.917888095140812,54.99999999753864,5.56090225564002,1,0.9856233489725246,3.276661279163805e-4,5.56090225564002,54.99999999753869,5982.075522138636,1,0.5551449192658319,0.35248300242186703,5982.075522138636,54.99999999753864,1910.403007518819,1,0.7385167569313069,0.11256704891703842,1910.403007518819,0.6193533904020266
X3194,0.2342112000776524,3,0.9718861581078673,54.999999998699295,9546.875522138653,1,0.7121562118442384,0.13754738582494655,9546.875522138653,54.99999999869934,678.5714285714698,1,0.9215957819981245,0.009776573066137184,678.5714285714698,54.99999999869925,5349.373767752832,1,0.7823468008661795,0.07707153778727781,5349.373767752832,0.46894897277353564
X3204,7.831732009466464,3,0.049620366022725605,6.239367165172314,211525.24981868418,1,0.5567080664406021,0.3854076368073386,211525.24981868418,6.239367164065449,1653076.2922278817,1,0.13143525351026236,3.0119724609516054,1653076.2922278817,6.239367163673228,1828755.674114691,1,0.11584890273541859,3.3320674636371357,1828755.674114691,1.6417118102298096
X321130,1.2939151826135458,3,0.7305784812609354,6.912058139177125,1248560.7515629593,1,0.4740482259782447,0.5730760825276675,1248560.7515629593,6.912058139415986,598855.0405459406,1,0.6164712605709247,0.2748680832778121,598855.0405459406,6.912058139141842,119847.6838904127,1,0.8213619718442753,0.05500881002222393,119847.6838904127,0.8898228442431328
X3220,2.3011601373943904,3,0.5122986918842725,7.170819924578591,370002.48252064665,1,0.2801757548535565,1.3641856726380488,370002.48252064665,7.170819924049016,41749.74051809587,1,0.7062088910357109,0.15392977220893236,41749.74051809587,7.170819924908129,36427.20307206233,1,0.7245836770161364,0.13430577056306964,36427.20307206233,0.7037509116318126
X322219,2.053661584688598,3,0.5613440692360303,7.1552687765219645,1759597.5638008055,1,0.3005822510245862,1.244961348438633,1759597.5638008055,7.155268776579692,104038.29978076939,1,0.7938127327771222,0.07360982115964788,104038.29978076939,7.155268776525074,290295.01681091514,1,0.663828287778575,0.2053913252717173,290295.01681091514,0.8446884493905011
X322371,8.126056252881426,3,0.04347708963021794,54.99999999809538,7517193.068003344,1,0.020175335370369894,5.724230080422397,7517193.068003344,54.99999999896304,445440.30075188365,1,0.562673672908901,0.33919612620427075,445440.30075188365,54.99999999913336,2816120.30075187,1,0.14878065279477568,2.1444334859865077,2816120.30075187,1.3447715124814739
X322414,3.798571429899539,3,0.28405234115901973,6.03410539907097,517155.22651544906,1,0.6524556177038856,0.22426683202137948,517155.22651544906,6.034105399633926,5821310.529763654,1,0.1629167611823888,2.5244390925319067,5821310.529763654,6.034105398943399,63754.069309399594,1,0.8733725179602774,0.027647256412409824,63754.069309399594,1.2879147494454064
X322417,4.50475633607175,3,0.21186642520794333,54.999999999378936,18982934.763909906,1,0.7418559965322777,0.10960178682643731,18982934.763909906,54.999999999378936,739071557.079697,1,0.043579522066523955,4.267178086843289,739071557.079697,54.999999999378886,4638387.376775107,1,0.8706081476764754,0.026780661199671804,4638387.376775107,1.2272753530925056
X322429,0.3813178589962263,3,0.94407416598182,6.953582368319934,1082550.3311923747,1,0.7002486796630045,0.16103780392269965,1082550.3311923747,6.953582367837417,192791.19438953092,1,0.8703430701283437,0.028679193627817755,192791.19438953092,6.953582367439606,584215.4934414228,1,0.776754010355026,0.08690661059407541,584215.4934414228,0.5155751799023301
X322432,0.9977232407243264,3,0.8018028657544441,6.129012505103831,4371740.1883791415,1,0.4058952113494049,0.7962148524730014,4371740.1883791415,6.129012498545335,389440.69519424357,1,0.7987241213682374,0.07092792625126973,389440.69519424357,6.129012502689368,219956.46127882053,1,0.8478394061053457,0.04006015769947468,219956.46127882053,0.9156655540914895
X322524,2.2598740235378045,3,0.5202515312426145,7.746421755393302,132685741918.34416,1,0.40910044347808017,0.7614726674769043,132685741918.34416,7.746421755627741,39380919343.84735,1,0.6476183399620176,0.22600388909086253,39380919343.84735,7.746421755535418,119489840000.41386,1,0.4323865641887106,0.6857424609910123,119489840000.41386,1.017124278690555
X322525,1.990315999358927,3,0.5744190861728905,6.09428444669285,2608669503.239182,1,0.542277233114408,0.4163533636982343,2608669503.239182,6.094284447489721,6506545842.409914,1,0.34691464425078133,1.038468937586896,6506545842.409914,6.094284447573731,379753731.5305286,1,0.8136169347605574,0.060610109215967996,379753731.5305286,0.7224990766516859
X322548,3.7829541464509475,3,0.2858750849468134,5.678533625525941,48686079.000209875,1,0.5579991918756042,0.3870275887592986,48686079.000209875,5.678533624664193,307627718.7460742,1,0.17166945072333628,2.4454714092154255,307627718.7460742,5.678533625043136,3851628.532690809,1,0.8671657180834753,0.030618331449476826,3851628.532690809,1.0860646995379362
X3228,1.8688628578577209,3,0.6000654547066577,8.833784011317272,48150667.84979352,1,0.39157366797729987,0.8115026954116074,48150667.84979352,8.833784011320777,25202169.818441138,1,0.5311679760492402,0.42474236913359326,25202169.818441138,8.833784010297054,11763445.735570537,1,0.6668443806748803,0.19825411251870317,11763445.735570537,0.8231095678933684
X3258,3.809491301843309,3,0.2827840616995341,7.971244716455481,14323065.08884054,1,0.16067514300677332,2.392044891066543,14323065.08884054,7.97124471617798,3926618.59955394,1,0.44155826264309883,0.6557708075730183,3926618.59955394,7.971244715979832,327225.7579831235,1,0.8210547013792989,0.054648826752784846,327225.7579831235,0.4678877785034898
X3329,4.763364849264008,3,0.18996773686054239,54.99999999970623,170664.9293233108,1,0.8140939908672981,0.055827717989207506,170664.9293233108,55.00000000120195,13515936.096574744,1,0.040083214896981405,4.421317676405943,13515936.096574744,55.0000000004563,604188.9527151156,1,0.6583757882025985,0.19764160450606957,604188.9527151156,1.2513987679148633
X33387,2.810212588019226,3,0.4218215013956305,54.99999999845168,499059.6574770325,1,0.42780143399190507,0.6381953732064628,499059.6574770325,54.99999999772758,26965.510108607075,1,0.8533655337203065,0.03448337995193918,26965.510108607075,54.999999998594674,1543606.0902255804,1,0.1656515808743674,1.9739569209330852,1543606.0902255804,0.719995551423162
X34451,3.8173083439975244,3,0.2818792888640319,7.81662490153671,415167.4258459849,1,0.5519728540323348,0.38623739137608015,415167.4258459849,7.816624901530437,1663.7580466809522,1,0.9696036517600344,0.001547822704350128,1663.7580466809522,7.8166249013300035,2766274.3946491457,1,0.1482181184905896,2.5735126108282182,2766274.3946491457,0.5224532579020545
X3772,4.617646322470364,3,0.20203350705894405,55.00000000037538,485502.9481202993,1,0.5253697034876446,0.4085300422836858,485502.9481202993,55.00000000037538,4688403.392564725,1,0.05200068225485172,3.9450916696243237,4688403.392564725,55.00000000037534,244882.8639097705,1,0.6516606632962967,0.20605849487616276,244882.8639097705,1.0456324970076452
X39,0.6103750350757764,3,0.894053192967595,7.410036072852998,175002544.59443286,1,0.5510108700211152,0.39005232717607147,175002544.59443286,7.41003607298905,7434887.642130381,1,0.9009968259473458,0.016571160344132644,7434887.642130381,7.410036072745906,13609640.231776057,1,0.8663986737826642,0.03033368375720299,13609640.231776057,0.8586972830535818
X4..5.dihydroxy.7.glucosyloxyflavanone,2.5239222054635775,3,0.4709833140958854,7.279189258592947,10604.856234006495,1,0.33090608578556924,1.085148376676508,10604.856234006495,7.279189258587633,2989.3698413426305,1,0.596783239590887,0.30588909071831166,2989.3698413426305,7.2791892585401445,4650.43897094827,1,0.5116905722092946,0.4758590016501486,4650.43897094827,0.3057001672745503
X4.aminobutyric.acid,0.1786424188840101,3,0.9809611911216711,6.379087126626843,1498062.1123482017,1,0.7194165525445045,0.14104653999681932,1498062.1123482017,6.379087126932548,26055.55411698834,1,0.9620117986943613,0.0024531998544042198,26055.55411698834,6.379087125938324,56249.970670133276,1,0.9442144241714657,0.005296084636643398,56249.970670133276,0.5783641629528602
X4.hydroxybutyric.acid,4.099473877623723,3,0.2509211533252197,55.000000000230884,432240128.7699254,1,0.05971216332840391,3.696477375772634,432240128.7699254,55.00000000022713,9626597.822556658,1,0.775248181470662,0.08232576914598287,9626597.822556658,55.00000000022708,21191757.485713866,1,0.671979664024422,0.181229938834527,21191757.485713866,0.9945761332624798
X40541,8.178824893675028,3,0.042456951139928846,6.29674509162978,33181.57618980807,1,0.5175262317077889,0.4697527514555912,33181.57618980807,6.296745088974125,455368.21964232705,1,0.04233400119979485,6.446664042684057,455368.21964232705,6.296745090840672,91718.31408125217,1,0.29597962846331877,1.2984594267637628,91718.31408125217,1.951011396261996
X4086,5.896937746475487,3,0.11673351852422842,6.658420403810023,319529967.26358235,1,0.19922269770307027,2.031426730661512,319529967.26358235,6.658420403413526,27574342.266750045,1,0.6886128214754266,0.1753051722841327,27574342.266750045,6.658420405069915,457106836.18840355,1,0.13421496200428248,2.906078117659759,457106836.18840355,0.39707718341196563
X41805,3.485399691436214,3,0.3226606747032339,6.113978974162875,60517.11595407335,1,0.8210953849420851,0.055724541006864886,60517.11595407335,6.1139789741787025,350831.93368738965,1,0.5900318302891188,0.3230482511776862,350831.93368738965,6.113978973840957,2782881.863656676,1,0.15962413471771952,2.562495123632194,2782881.863656676,0.6248064312779952
X41808,7.351564524327387,3,0.06149759516404153,6.395020178583976,4186484.0262243967,1,0.04230949219789239,6.40060981950152,4186484.0262243967,6.395020178645965,0.07765281066963693,1,0.9997355801502521,1.1872142336399062e-7,0.07765281066963693,6.3950201787066785,7707.142543939214,1,0.9168853962564393,0.01178325581514858,7707.142543939214,1.0807895758995887
X41811,6.298367421159355,3,0.09796272979227962,6.270249845020788,2402379.3344218973,1,0.060310861838917706,5.231800923781121,2402379.3344218973,6.270249845062471,13354.807603542278,1,0.869956901258355,0.02908353970416787,13354.807603542278,6.270249844525704,109.00035172479438,1,0.9881860659540896,2.373763929265044e-4,109.00035172479438,0.9100779968150519
X41836,6.652385068303261,3,0.0838427001930117,7.858542261127169,75521.06014585342,1,0.2749428536956763,1.3770378730896855,75521.06014585342,7.85854226153057,232644.32570088896,1,0.07403421214352132,4.241996164127285,232644.32570088896,7.8585422611187745,31660.247433587,1,0.4695544230950085,0.5772874441015589,31660.247433587,1.214368269213182
X41862,3.3110966866253193,3,0.34610117638828986,54.999999998559844,1951525.4737677553,1,0.24226284769789913,1.397292820022617,1951525.4737677553,54.999999998559844,866159.0082706757,1,0.43436480629032614,0.6201701077044495,866159.0082706757,54.99999999855981,1765280.0141186283,1,0.2657893106971315,1.263941015484242,1765280.0141186283,0.3729445260148294
X41880,3.20057774777797,3,0.3617217919114791,4.842335582406308,6194922.153485226,1,0.3168997622776811,1.244413007939081,6194922.153485226,4.842335580636479,4355933.563102179,1,0.3938361211227876,0.8750037939690969,4355933.563102179,4.842335582978051,3943029.917786305,1,0.4154990727585357,0.792061239643783,3943029.917786305,1.110676362051784
X41882,2.0755885506894174,3,0.5568671307431459,6.518640704720061,10080309.835520312,1,0.27380077626314614,1.4276671157901804,10080309.835520312,6.518640705291013,183534.7997858775,1,0.8767972740159637,0.025993903216557923,183534.7997858775,6.518640704721829,77956.47481500894,1,0.9194751525350544,0.011040920107845962,77956.47481500894,0.6445881765888721
X41892,5.636630001873868,3,0.1306912152182534,7.465668850443975,163410.3716736905,1,0.06802314665322806,4.545560010352074,163410.3716736905,7.465668850819801,2965.0059278739664,1,0.7817768863633066,0.08247709272159179,2965.0059278739664,7.465668850881982,950.3893787161202,1,0.8751521618919237,0.02643682839655941,950.3893787161202,1.070453479106538
X41985,0.4827078843389927,3,0.9226736553713265,6.4186127912014594,537099.167038011,1,0.5905311085041883,0.32051420632696426,537099.167038011,6.4186127890403695,93679.54091599162,1,0.8204583288727971,0.05590331459895652,93679.54091599162,6.4186127905155805,95772.26978614039,1,0.818507056067505,0.057152151636951386,95772.26978614039,0.3938801987006406
X42016,1.644734132810072,3,0.6492897221255793,54.99999999973215,2227101.0088554816,1,0.8314055985506843,0.0457589692763529,2227101.0088554816,55.00000000003546,18234148.587802853,1,0.5430045233241481,0.37464661085961,18234148.587802853,54.999999999883755,53925926.2720133,1,0.2971230180321231,1.1079851311944031,53925926.2720133,0.6496606412823038
X42357,2.4143667655048375,3,0.4909658571535416,6.596090004236478,187647.3289138995,1,0.6807318182638825,0.1850996075834898,187647.3289138995,6.596090004559284,14641.878043623754,1,0.9079191461593138,0.014443082647894387,14641.878043623754,6.596090003728772,1481086.6598609714,1,0.26831321798627583,1.460977681505919,1481086.6598609714,0.5131707321479709
X42529,6.7786022679969165,3,0.07929946037121846,6.6090170672858735,153820.3904870451,1,0.04821087155545981,5.850482314674163,153820.3904870451,6.609017067286766,1377.8218825867907,1,0.8258517618806781,0.05240477241880346,1377.8218825867907,6.609017067628435,2005.92912975254,1,0.7908198844068123,0.07629452025799763,2005.92912975254,0.8212323213008729
X4263,2.8821119705544334,3,0.4101605808921847,6.700144190767477,614190.9563788973,1,0.20243532116912716,1.9960651539610033,614190.9563788973,6.700144190874158,18635.19873278707,1,0.8129767874664733,0.06056271334074718,18635.19873278707,6.700144190023621,14032.706515351987,1,0.8372475211300019,0.0456050291853793,14032.706515351987,0.7824085432708316
X43580,2.01375735086458,3,0.5695562306181935,6.7334342957479505,287776.49276584276,1,0.7750667140183825,0.08849494506798816,287776.49276584276,6.733434295908643,4946.538539076368,1,0.9700201711594434,0.001521123744629245,4946.538539076368,6.733434295534265,4137009.282502721,1,0.2979378039843282,1.2721831643793307,4137009.282502721,0.47521405427660074
X4361,0.7049737782399461,3,0.8720334473010489,6.971519687702545,524952.3981723705,1,0.7730844774013558,0.08986903985362014,524952.3981723705,6.971519688796903,715998.2406132881,1,0.7365971180853194,0.12257506517699378,715998.2406132881,6.9715196875914565,1885903.9917054947,1,0.5877216904737211,0.3228566658248344,1885903.9917054947,0.9733897747855038
X43734,2.657141643972409,3,0.44755982394719895,54.9999999996486,8625.39022556382,1,0.8213839209280434,0.05145946947329524,8625.39022556382,54.9999999996486,387356.44519632583,1,0.13419096460273935,2.310986128811524,387356.44519632583,54.99999999964857,26418.971512113123,1,0.6928966651438775,0.15761678283426003,26418.971512113123,0.9550765190758878
X44175,0.9178436574431998,3,0.821119727946908,7.65863318611493,46439377.07028197,1,0.83938995654331106,0.043964180523569055,46439377.07028197,7.658633186224961,252487257.54453346,1,0.6385992125501594,0.23902980769507862,252487257.54453346,7.658633185824883,461675635.80241954,1,0.5279227419855239,0.43706854562310465,461675635.80241954,0.8317483771211129
X4534,2.893400430793804,3,0.4083544182613752,6.780955037695379,146910.3626317952,1,0.5693329374831506,0.3574739036976746,146910.3626317952,6.78095503767183,193753.57394395059,1,0.5151030442284017,0.4714565071676572,193753.57394395059,6.7809550375044525,466818.49415265775,1,0.32299077740451393,1.1358996495112081,466818.49415265775,1.3142920709608212
X45378,1.4941374831887515,3,0.6836240557117071,7.437244504435978,9753.648536174684,1,0.7704001168495437,0.09163586083977034,9753.648536174684,7.437244503480459,97691.75481963021,1,0.36814999876115123,0.9178173702530744,97691.75481963021,7.437244504338992,2972.470751704583,1,0.8717354303577374,0.027926464147570797,2972.470751704583,1.061937849476159
X4550,1.5347523451623601,3,0.6742730438774874,7.0369549002626055,1414827.5922608245,1,0.4139121156437241,0.7537670239025133,1414827.5922608245,7.036954900786928,347949.38076143834,1,0.6796743670570382,0.18537436691220652,347949.38076143834,7.036954900425983,279867.3371408352,1,0.7108036371594122,0.14910281009368312,279867.3371408352,0.6698454001180748
X46128,2.9195583847664466,3,0.40419469846574013,6.764502617374682,501404.18877212435,1,0.19460666734756774,2.0724337967299373,501404.18877212435,6.764502617162415,981.2325638163561,1,0.9510624613593098,0.004055689149077241,981.2325638163561,6.76450261652888,4462.516568668887,1,0.8959232245592023,0.018444740515679698,4462.516568668887,0.9425797325043891
X46143,6.941988536666827,3,0.07376996119947311,7.43508590713997,1434012.1960191173,1,0.08190123789055054,4.042763791780266,1434012.1960191173,7.435085906802477,93333.48486131332,1,0.6228678104960766,0.26312553980047104,93333.48486131332,7.435085905631861,625551.622499161,1,0.22349899618805946,1.7635536548081714,625551.622499161,0.6867806411622686
X46155,4.038946434910713,3,0.25728921292570883,55.00000000016428,234174.36390977487,1,0.2284895389141163,1.4830968249888523,234174.36390977487,54.99999999782312,350147.66917293315,1,0.1421580416049445,2.217590720680709,350147.66917293315,54.99999999907941,21290.66800334188,1,0.7148745533859464,0.13484021730839021,21290.66800334188,1.4798579759085948
X46173,0.5292077364017587,3,0.9124293073766273,6.268447951103382,312733.53341331956,1,0.7297979951606506,0.1304807670976898,312733.53341331956,6.268447950777397,436830.21886441717,1,0.683716255305577,0.18225721247983473,436830.21886441717,6.268447950625568,170729.2130086695,1,0.7981145667749109,0.07123277902505637,170729.2130086695,0.6599467115450066
X46281,1.8270927942241997,3,0.6090570620532327,54.99999999874034,2140.6720133668045,1,0.8494483193945462,0.03637358299422468,2140.6720133668045,54.99999999885921,47968.040434419,1,0.3705664360301615,0.8150569021863036,47968.040434419,54.99999999885916,49941.72932330861,1,0.36097378545580405,0.8485931637698308,49941.72932330861,0.8878939212490469
X46346,1.5011692409731268,3,0.6820004964289503,55.000000000909154,826589.883040935,1,0.5382946461308061,0.3834967063575002,826589.883040935,55.000000000909154,310840.10058479966,1,0.7055892280244607,0.1442143888085808,310840.10058479966,55.00000000090912,2004770.9356725249,1,0.33905467342028395,0.9301142762638712,2004770.9356725249,0.41365813684040464
X46413,7.720942731676132,3,0.05214515721431275,6.617705899314022,2080129.6081310723,1,0.05378220511719617,5.483544406539415,2080129.6081310723,6.617705899314622,28362.233633768206,1,0.7928539047793587,0.07476724863271779,28362.233633768206,6.617705899314055,391595.93535438314,1,0.34531513327354135,1.0323076468612002,391595.93535438314,1.258128346898216
X47,5.350990403388096,3,0.1478277112086994,6.694661751504776,85947868.67228413,1,0.0970561909905659,3.7183639995306343,85947868.67228413,6.69466175148604,612350.35976798,1,0.8755077349387779,0.0264921232839732,612350.35976798,6.694661752019313,7482541.878684036,1,0.5879514996540254,0.3237173274507405,7482541.878684036,1.3223134750961882
X47170,2.6769463549940156,3,0.4441592469383825,6.6854490396968576,169600.3887443787,1,0.23960044980503084,1.6662697201874759,169600.3887443787,6.6854490399964694,31236.0825963921,1,0.5976293403850689,0.30688454780660546,31236.0825963921,6.685449040134441,6019.261247231556,1,0.8151566002999047,0.05913732172675973,6019.261247231556,0.7697938613812649
X47197,1.3517633884887346,3,0.7168795654287099,7.069048508401434,50660.19005146117,1,0.40966688311276056,0.7678604438505673,50660.19005146117,7.069048508014886,2460.0195251226314,1,0.8523134358204079,0.03728670742298653,2460.0195251226314,7.069048508070118,7035.321211390149,1,0.7534639985767331,0.10663491120980387,7035.321211390149,0.6418622089519539
X47206,1.2150473712051735,3,0.7493976390754888,7.159155517257608,1360.6110435865817,1,0.7223345836114823,0.13664237021841852,1360.6110435865817,7.159155517462488,125.01042501286553,1,0.9138634895559943,0.012554448132908185,125.01042501286553,7.15915551733852,6096.709320778903,1,0.4590274692275784,0.6122755037530621,6096.709320778903,0.6404814109195593
X47348,2.145187546514194,3,0.5428252435025733,6.97136811122586,700179.1947737858,1,0.3065626985212677,1.217036299072771,700179.1947737858,6.971368111190323,6493.114342154732,1,0.9183870928666935,0.011286190602943325,6493.114342154732,6.971368111860044,152682.40037966942,1,0.6223693040107995,0.2653892387528806,152682.40037966942,0.7761403503490955
X47358,3.77527486561803,3,0.2867752071202994,6.1500768879799015,1515818.3848002849,1,0.3222689259267674,1.1580186206253869,1515818.3848002849,6.150076887956385,492662.107698745,1,0.5615410311461662,0.37637219611032996,492662.107698745,6.1500768882431105,1932336.768787251,1,0.2689439575431152,1.4762203585949731,1932336.768787251,0.2131908046323541
X48460,1.7913423204723813,3,0.6168207538563424,7.1426151587714015,130545.30986352805,1,0.4371213454199766,0.6773224834993031,130545.30986352805,7.142615159330411,43092.11364703424,1,0.6504346248243913,0.22357951783297136,43092.11364703424,7.142615158965524,64866.11060007601,1,0.5796593788376355,0.33655192340892104,64866.11060007601,0.779729872111105
X48466,0.45581964037580747,3,0.9284847260524425,6.85626846857127,9417.826205080446,1,0.7083870441191195,0.15207922258804699,9417.826205080446,6.856268468765461,9242.799083751184,1,0.71095903171672,0.1492528815658248,9242.799083751184,6.856268469193372,2882.1501887695085,1,0.8354725142097914,0.046541011752118625,2882.1501887695085,0.6688990478519485
X48597,7.177848017312954,3,0.06644008292398502,7.561494818346674,977134.531582246,1,0.08693600448108636,3.8658411060372084,977134.531582246,7.561494818896682,367.3033285169117,1,0.9705787915385042,0.0014531635715152793,367.3033285169117,7.5614948196660645,598980.7488324705,1,0.16443948004881678,2.3697498407020636,598980.7488324705,0.9352966001519871
X490,2.9189740651295324,3,0.4042872293671054,54.99999999788823,567276782.2924824,1,0.1087160181992471,2.6584381217386217,567276782.2924824,54.99999999884014,38628.15446952093,1,0.9893138684389566,1.8102372883866118e-4,38628.15446952093,54.99999999884427,32018486.59657438,1,0.6999837510410271,0.15004873815692993,32018486.59657438,1.1425789083176712
X4930,4.465479545230437,3,0.21539017878251157,7.01251079359234,8011006.743475301,1,0.14924028977238218,2.6236074910033387,8011006.743475301,7.012510792791499,699881.0114087979,1,0.6466768706805899,0.22921127433061392,699881.0114087979,7.012510793592365,2547778.330063051,1,0.39132744550232434,0.8343982880320997,2547778.330063051,1.0437851976720913
X4937,13.58169789885801,3,0.0035335340002261542,5.881188943137645,95866036.474104,1,0.006617978218543627,16.82808620354442,95866036.474104,5.881188943989776,759139.6270151736,1,0.7278454169659694,0.13325748673659554,759139.6270151736,5.881188943563357,5696586.150445668,1,0.35666936507595226,0.999964599887386,5696586.150445668,1.379062925313013
X49400,3.057616258857479,3,0.3828269092710071,6.662170894413775,564947.5639303961,1,0.3199465883732905,1.1546520010077481,564947.5639303961,6.662170894590738,127.79914772433976,1,0.9875787188287726,2.6119865111087396e-4,127.79914772433976,6.662170894309344,466959.1163060834,1,0.3627365477108224,0.9543811009300283,466959.1163060834,0.9910709954499093
X49404,1.8719712194711065,3,0.5993997909478948,54.99999999733967,6531.408855471974,1,0.551082117908154,0.35979741987060193,6531.408855471974,54.99999999851314,1.1632414369243884,1,0.9936419798363567,6.407978384959373e-5,1.1632414369243884,54.9999999985131,25194.482539682336,1,0.2438331708742838,1.3878950182636491,25194.482539682336,0.585461844772427
X4942,3.2583105755163615,3,0.35348731169983494,7.27968232609439,807759.904875467,1,0.21320266445890024,1.860841714177616,807759.904875467,7.279682325901295,4820.170127245318,1,0.9189219810581583,0.011104257079452047,4820.170127245318,7.279682326260586,201418.0620884787,1,0.5168333580074318,0.4640080915886046,201418.0620884787,0.8109366754673357
X5.aminovaleric.acid,0.7297309197347204,3,0.866189646590744,6.441083269229077,18634.618798396332,1,0.7026836192039186,0.1593197264115984,18634.618798396332,6.441083269233051,31322.469556333333,1,0.6221021394164947,0.26779658517512056,31322.469556333333,6.441083270083755,2700.884761148225,1,0.8838680710285489,0.02309165676372311,2700.884761148225,1.0243963762803008
X5.methoxytryptamine,2.4915159553448802,3,0.4768262916052091,54.99999999962761,369155.6120300775,1,0.3573355736873647,0.8616418517161624,369155.6120300775,55.00000000121467,538016.9172932304,1,0.26732097267791627,1.2557790746342217,538016.9172932304,55.00000000041908,141353.88103592195,1,0.5680408479248518,0.3299324616339149,141353.88103592195,0.6451382173969435
X50506,0.8175884846563122,3,0.8452556393673212,7.245843400719197,1673.7312820144205,1,0.8432577712490681,0.0420003351413862,1673.7312820144205,7.245843401127954,1386.343134120122,1,0.8571542752755005,0.034788664631950864,1386.343134120122,7.245843400235962,15749.831947886287,1,0.5488642462025495,0.39522367021520255,15749.831947886287,0.7569219253707359
X52007,4.615621163919286,3,0.20220610775250614,54.99999999792293,163662465.96900675,1,0.5273462209149026,0.4046297412884794,163662465.96900675,54.999999998790095,281584728.48128724,1,0.40768173098024363,0.6961740137640764,281584728.48128724,54.99999999879011,1351416864.49532,1,0.07299273506285042,3.3411659357325276,1351416864.49532,1.1214137124725245
X5244,2.219733623666116,3,0.5280719292781287,55.00000000007195,36557021.05396823,1,0.3276605471393128,0.9754065520423706,36557021.05396823,55.00000000007796,22876385.208354298,1,0.4379938403711474,0.6103827767129241,22876385.208354298,55.000000000077925,18740158.176775195,1,0.4824763819910546,0.5000208590560946,18740158.176775195,0.8049672107665578
X5245,1.1813202626451584,3,0.7574878820046111,8.930979275388694,182243904.82132372,1,0.7298534741700278,0.12698362850972622,182243904.82132372,8.930979270278662,1027198426.8562219,1,0.4196372506439294,0.7157297445397123,1027198426.8562219,8.93097927354886,241857558.939316,1,0.6911031968535063,0.16852113900176824,241857558.939316,0.9123558545133377
X52854,7.983441385808874,3,0.046355164778014435,6.114023113691503,7791333809.410975,1,0.0477216980061123,6.10046910988667,7791333809.410975,6.114023112956216,392368712.598363,1,0.5990659387196584,0.3072173865790603,392368712.598363,6.11402311238616,965266951.6353111,1,0.41746824405757293,0.7557860265379726,965266951.6353111,0.642146171671164
X52874,1.3165422713916541,3,0.7252087487883967,6.528997777070763,443538.058417435,1,0.3655606763242154,0.9452552052768718,443538.058417435,6.5289977769903205,36681.22802877285,1,0.7884359476065144,0.07817394938747936,36681.22802877285,6.5289977766453555,3605.5802487189203,1,0.9327751538556984,0.007684106095214546,3605.5802487189203,0.40054870063140136
X5346,4.040786633235712,3,0.25709345816142665,6.736692513030142,56584084.48614512,1,0.16584896423589102,2.4141604652001596,56584084.48614512,6.736692513030444,506710.04505374987,1,0.887408841290028,0.021618788555076478,506710.04505374987,6.736692513123521,10934856.390756799,1,0.5173771710600945,0.46653574465219405,10934856.390756799,1.0591600049838985
X53737,1.330156922039805,3,0.7219847769393651,6.308726061006207,154939.22854496448,1,0.6299939066743441,0.2561211253604385,154939.22854496448,6.308726061051502,354590.6271961926,1,0.4715745139863179,0.5861533669208665,354590.6271961926,6.308726059979545,991.3831463270429,1,0.9689597357082476,0.0016387984468824613,991.3831463270429,1.0623490584832471
X54,1.0886963294358338,3,0.7798035117811839,6.120934480819606,14352.481624470505,1,0.4769442855225191,0.5736583703176015,14352.481624470505,6.120934480422352,3190.6514338764987,1,0.7329990147635691,0.12752804356066444,3190.6514338764987,6.120934480291322,383.5788672629908,1,0.9054240908416513,0.015331371510498399,383.5788672629908,0.6897564367878193
X5471,8.09768457215614,3,0.04403541587285788,54.99999999908774,235694606.03542185,1,0.022362799326268838,5.524792181107858,235694606.03542185,55.00000000044587,2544638.6529658344,1,0.8079627129530599,0.05964752426934051,2544638.6529658344,55.00000000027805,110885726.9336668,1,0.11264096259096187,2.5992134799534377,110885726.9336668,0.9051849273194841
X5483,0.8369066916147858,3,0.840620580619054,7.561365026533968,5312316.54952444,1,0.5889095387304433,0.31840268350765893,5312316.54952444,7.561365026572214,229040.33918287957,1,0.9097803445082203,0.013727920380396327,229040.33918287957,7.561365026097527,5139495.443407791,1,0.5949145653625996,0.30804435801231,5139495.443407791,0.7303165929891953
X56712,0.17994481645803262,3,0.9807600491844815,6.564118698620452,3655.526214169555,1,0.8282897862494523,0.05094652880325022,3655.526214169555,6.564118695209571,1523.504203963665,1,0.8885193091715335,0.02123285301805458,1523.504203963665,6.564118700816192,6799.611805993119,1,0.7677409495987542,0.0947651852097704,6799.611805993119,0.6417549386280239
X5679,3.458283962218502,3,0.3262129906061774,5.821730720646601,15357958.260594875,1,0.37122451682559554,0.9382694527610203,15357958.260594875,5.821730720555996,12153153.596613484,1,0.42293403856945966,0.7424771301581514,12153153.596613484,5.821730720091419,16744844.281839708,1,0.3519829982539299,1.0229989959799308,16744844.281839708,1.2114984219975007
